make_year,mileage_kmpl,engine_cc,price_usd,brand_BMW,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Kia,brand_Nissan,brand_Tesla,brand_Toyota,brand_Volkswagen,transmission_Automatic,transmission_Manual,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol
2020,10.98,2500,8488.04,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2010,22.55,1200,6420.29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,20.95,1500,8035.69,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2016,20.79,1200,6015.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2018,11.39,1000,10393.72,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2001,17.25,2000,6411.18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2021,16.05,2500,7075.91,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2002,18.51,1500,7887.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2013,20.64,1800,6679.77,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2014,15.43,3000,9759.73,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2010,15.62,4000,9290.94,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2016,21.4,2500,9082.55,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2021,12.35,5000,12218.77,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2001,14.27,800,2647.13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2003,18.03,1200,5861.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2007,22.5,1800,4417.7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1995,13.16,1200,1000.0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,26.95,800,7373.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,11.25,1000,2544.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,25.75,3000,8863.66,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2016,24.0,2500,10403.61,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1998,10.85,5000,8543.43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1997,9.84,1200,2310.26,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2021,21.6,1500,7944.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1997,16.11,1200,1533.11,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2016,12.97,1500,7562.05,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2007,27.06,3000,9500.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2002,12.03,4000,6120.38,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2001,14.37,2500,8256.41,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2021,14.96,4000,11545.32,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1995,5.0,4000,8783.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2021,18.46,2500,10932.34,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2010,13.44,2500,7058.73,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2000,22.05,3000,4710.35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2001,22.71,5000,10383.63,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2006,19.16,1200,3838.99,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2017,19.22,3000,12924.13,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2003,18.82,800,3470.16,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2021,14.5,2000,8118.74,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2005,14.93,1000,2837.89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2004,24.62,2500,8357.56,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2015,21.68,1200,4515.12,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1995,19.03,5000,9118.88,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2012,21.0,1800,6098.43,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1998,17.69,5000,5897.21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1999,18.92,1000,2840.89,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2003,20.97,800,4033.06,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021,7.63,1800,7597.89,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2011,22.53,4000,9278.61,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1997,22.17,4000,8082.02,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010,14.1,2500,7846.06,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1999,24.22,4000,7425.14,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2010,6.91,1500,5297.97,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1997,19.76,1200,4386.48,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2014,18.2,1500,9198.77,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2009,16.45,2500,8509.36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1997,18.1,3000,6640.42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,20.91,1000,7277.71,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2008,8.97,1800,6097.31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2010,23.0,1800,6928.17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2023,15.95,4000,10982.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2023,23.08,1200,8277.95,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2011,21.22,2000,5776.11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2022,15.84,5000,12301.16,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2018,17.6,1800,13365.21,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2014,17.9,1000,6855.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2017,26.03,1000,7868.81,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2012,12.3,1500,3420.39,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2012,15.81,1500,5447.96,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2016,10.09,2500,6856.49,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2008,18.62,800,5907.03,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
2012,14.88,2000,11084.23,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2009,15.49,4000,9187.51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2009,25.42,1000,7669.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2000,13.88,1800,6997.99,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2021,17.2,5000,12034.79,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2009,15.71,5000,10324.17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2012,16.02,1500,6502.3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1998,31.86,1500,7390.39,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,9.33,3000,8074.23,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2002,21.22,2000,5661.18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2009,30.14,2500,11829.29,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1997,23.4,4000,9045.17,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2009,18.23,1200,6474.38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2007,12.14,1000,4013.49,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2003,24.52,1200,6404.94,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1996,22.69,3000,5910.72,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2018,10.35,4000,11620.01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2002,16.4,5000,8177.38,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2023,11.97,1800,12194.16,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2014,5.0,3000,5295.71,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2011,11.85,2500,9684.86,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2007,18.53,4000,8757.05,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1995,20.9,1500,4282.36,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1996,16.38,5000,8777.12,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2009,24.87,1200,7506.52,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2006,23.15,4000,7106.57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2008,17.37,3000,6041.83,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2019,16.74,2500,9415.53,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2023,19.91,800,7491.8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1996,17.91,1000,1547.8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2012,10.87,4000,9196.52,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2016,16.52,1800,6762.17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2001,21.33,800,7017.79,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2023,24.57,4000,13641.65,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2017,22.8,800,8870.51,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2023,19.67,3000,11517.92,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2019,25.29,1800,9975.43,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2000,20.12,2000,4380.18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2008,17.56,800,5127.58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2002,25.39,1000,5599.61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2021,21.6,2500,9544.2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2016,24.51,1000,6415.33,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1996,12.06,1800,3804.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,13.7,4000,10073.83,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1999,13.91,1800,6061.98,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2008,18.91,1200,4948.63,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2019,27.12,2000,9814.27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2018,12.31,2500,6890.49,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2023,22.53,5000,15278.91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,11.99,5000,9943.53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,28.59,3000,8600.77,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2023,10.02,1200,6885.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2015,21.7,1500,5447.44,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2016,22.4,5000,11848.08,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
1997,21.1,1500,2787.76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1999,13.61,1000,4352.43,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2010,12.72,2500,7541.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2012,24.36,1500,5342.03,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2020,23.24,1500,8053.67,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2011,23.17,3000,7138.15,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2005,23.78,2000,8189.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2011,10.32,2000,9896.78,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2010,10.17,4000,7446.12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020,14.64,1500,8847.76,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,15.6,4000,11370.69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1996,15.07,800,1324.33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1998,19.39,4000,6924.65,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2015,23.58,800,6637.43,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2001,16.53,2500,9408.17,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1996,13.92,2000,5139.9,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2000,22.06,2500,3965.57,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2011,16.59,4000,10454.95,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2001,18.54,5000,11567.43,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2019,16.34,1500,6720.87,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1999,19.7,4000,7858.19,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1999,12.93,1200,4301.64,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
2014,21.63,5000,12063.67,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2010,17.84,4000,7560.3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2013,14.18,800,6053.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2003,20.65,1800,3758.68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1999,14.17,5000,5953.97,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2002,14.39,1800,4765.68,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2003,11.99,800,3549.23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1999,9.48,800,3497.11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2004,20.67,1200,4640.57,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2019,23.83,4000,11393.78,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1996,15.75,2500,4720.53,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2003,14.01,2000,4640.45,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2005,8.94,4000,10421.43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1998,7.13,1500,2852.95,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2016,21.63,1500,5310.39,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2016,8.13,1200,5924.83,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2016,12.28,1800,7093.08,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1996,19.42,1800,3292.57,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2017,18.45,5000,12908.17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2023,19.62,2500,9916.14,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2000,18.03,2500,1958.23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2021,16.22,2000,7322.64,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2008,12.31,1500,4319.88,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1995,14.83,2500,10427.43,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2012,16.55,1000,6757.27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2001,8.55,4000,7242.73,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1995,14.07,2500,4067.98,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1995,16.14,1000,1340.85,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1995,14.56,5000,9281.77,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2018,16.29,1000,5395.88,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1998,21.34,2000,5915.46,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1998,21.96,2500,7653.24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2023,25.56,4000,15464.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2012,10.46,1500,4214.29,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2021,15.9,3000,11663.3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2005,24.14,5000,10109.88,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2021,9.27,1000,6605.76,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1995,12.12,2000,2076.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
2022,14.92,1500,12489.28,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
2004,28.22,3000,8094.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2003,13.13,4000,6811.85,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2017,23.42,1000,8597.49,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1998,17.86,2500,5037.02,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2022,12.27,2500,8219.51,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2000,32.0,3000,7126.47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2010,18.97,1800,7948.94,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1996,19.88,1200,5755.91,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2017,20.67,800,5266.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2012,20.28,1500,6224.92,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2004,28.76,1200,7637.48,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2018,26.93,1000,8275.62,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2018,13.34,2000,5516.01,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011,28.09,2500,7664.77,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2007,14.5,5000,10368.96,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2018,19.61,2500,9902.09,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2012,10.74,3000,7583.14,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2016,23.18,1000,5088.99,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2007,16.46,5000,12187.94,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2011,12.25,2000,4136.87,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1999,23.94,2000,4991.59,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2005,25.18,5000,11197.38,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2001,25.35,800,3729.06,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2023,10.39,1000,6615.01,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2004,25.87,4000,9768.32,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011,16.5,3000,8617.2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2009,28.26,1500,7963.59,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
2012,21.12,2000,6202.21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2017,19.26,1000,5340.12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2016,18.04,1800,8778.28,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2013,17.93,1000,5784.38,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2020,14.6,1800,7826.86,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1996,12.66,2500,4804.78,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2020,16.19,2500,7858.72,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1998,23.95,4000,10907.96,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1997,11.02,1200,3037.76,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2001,24.7,1500,4367.67,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2018,18.72,4000,10476.91,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2012,21.91,3000,10232.63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2004,22.17,2500,5915.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2001,22.64,3000,6702.29,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2002,18.11,4000,6892.92,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2000,18.26,1500,3187.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2016,22.47,1800,8914.99,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2020,12.79,4000,9151.49,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1995,12.03,2500,3040.81,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1998,15.68,1500,2467.63,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2008,19.44,2000,8116.29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2011,27.6,800,5963.63,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
2014,18.24,800,4522.71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2012,28.0,4000,12731.76,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2005,20.58,3000,8442.82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2023,15.73,800,7049.39,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2015,23.74,1000,6513.36,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2020,16.79,1500,7117.29,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2008,19.26,800,8639.37,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2003,11.32,1000,3425.79,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2021,10.46,1800,6845.69,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2009,20.77,3000,8623.95,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2006,23.52,2000,6023.17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
2004,27.73,2000,8033.17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2013,13.95,1500,5066.27,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2018,25.32,1000,6754.49,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2013,24.57,1200,5252.19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2000,15.54,2000,4573.43,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2014,24.94,2000,6305.45,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,22.72,1800,7163.27,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2021,23.71,2000,7136.5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2000,28.84,2000,4337.55,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2002,23.5,800,5056.26,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1995,7.32,2000,2039.13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2016,19.61,1800,5372.25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,10.17,3000,7838.21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2011,18.76,4000,10260.51,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2018,18.47,2000,9367.63,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2009,15.08,5000,10033.04,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2001,12.86,1500,8670.97,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2013,15.35,1200,6383.02,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2016,16.31,5000,14644.29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2019,17.34,800,4564.48,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2017,18.53,2500,7318.33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2022,20.93,1800,8203.62,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1997,16.44,1500,4046.75,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2023,24.4,4000,11422.99,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2016,17.81,2500,8157.33,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2005,22.62,5000,10157.64,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2014,16.48,3000,8039.88,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2023,31.72,1500,8173.01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2013,20.34,5000,9896.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2003,26.18,5000,11009.49,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2004,14.53,3000,7809.19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1996,15.76,1500,5724.88,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1995,16.74,800,2834.14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2010,30.36,3000,14944.03,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2012,16.94,800,5910.65,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2017,13.88,1200,7225.14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2020,24.5,2500,10712.47,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2011,18.29,1200,7188.8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2000,16.91,3000,6917.12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2008,14.95,1800,6867.65,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
2017,20.44,1200,5187.29,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2019,23.31,1800,8408.66,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2009,21.94,1800,6092.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2008,15.6,3000,5459.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2018,13.06,4000,9642.93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2016,5.0,2000,9599.77,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1997,13.27,5000,7401.27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
2018,16.14,1200,5364.51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2017,17.7,1000,3982.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2013,16.65,1200,5460.5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2019,32.0,4000,12652.96,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2006,20.46,2500,7057.11,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1996,11.81,4000,5895.19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1997,21.28,2000,5753.42,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2012,19.96,3000,8100.38,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2023,12.75,5000,14125.35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1995,19.44,4000,6124.27,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2014,20.65,1200,5137.54,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2015,23.12,2500,6879.07,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2023,9.12,4000,10415.04,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2000,21.24,1000,3385.55,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1999,25.05,2500,6975.7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
